time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
50.088706404997,150.15903446041764,150.33586833627675,150.45990028132374,150.4740265652825,150.37503953873733,3181.6561156092903,0.1609329686351482,0.578773721788429,0.0809411339505264
50.088756404997,150.1594821186392,150.33569140867348,150.45969267592352,150.47380644845632,150.3748154658346,2447.206297666449,0.1562227663055884,0.5265130399094856,0.0734427138093047
50.089756404997,150.5351129181081,150.33352884407887,150.4555458731502,150.46940675921152,150.37033614939918,3185.539313004024,0.1647921861463384,0.8149654303515925,0.0861142058695198
50.089806404997,150.55533972051845,150.33342433864382,150.45533854643784,150.4691867813697,150.37011218893252,2474.727900935793,0.1609221168793201,0.777602491546622,0.080558375482714
50.090806404997,152.99268041804012,150.34103927706155,150.45120644201964,150.46478982679784,150.36563512831717,3124.2655751827747,0.1689535849745911,0.8796607853830283,0.0882315013314356
50.090856404997,153.107724489902,150.34144537889023,150.45099987400076,150.46456998557,150.36541128065832,2442.438674304771,0.1627944423292361,0.8479846087801732,0.0821381372529068
50.091856404997,161.79776286367857,150.3878734624304,150.4469145250537,150.46017582270508,150.36093650485566,3146.998278580339,0.1786096765867445,0.8999871954700965,0.0914686269783951
50.091906404997,162.5297393077122,150.39029427143717,150.446710376696,150.45995612123352,150.36071277151154,2464.852164171427,0.1726901581366485,0.8745734820878144,0.0857136911022727
50.092906404997,186.9794092921803,150.54249568678637,150.44274383797355,150.45556562091474,150.35624039232275,3166.0945507469755,0.1837693227164523,0.9205261226150956,0.0928586421527007
50.092956404997,188.71961758705527,150.55037336261964,150.44254581046266,150.45534610483935,150.3560167790958,2483.3202568363804,0.1778057307007797,0.8966913363810294,0.0869727193470832
50.093956404997,239.05415259284808,150.9238542366549,150.43884903882525,150.45096195905427,150.3515469443197,3190.099716490228,0.1902515906601445,0.9290632334668104,0.0946578045774877
50.094006404997,242.27382204849224,150.94308215547645,150.4386648783384,150.4507427675564,150.35132345867086,2501.154659859708,0.184624186774339,0.9107162249677664,0.0890217190244459
50.095006404997,323.1478058838329,151.698396630196,150.43559158073415,150.44636933187968,150.346856056562,3162.763689627341,0.1927276558238264,0.9371677486824967,0.0949106646888793
50.095056404997,328.0550074231465,151.73710924954838,150.43543948335326,150.44615068661648,150.3466326922119,2487.226914819035,0.1874211506950242,0.91778571405782,0.0890007113642017
50.096056404997,435.2338163962996,153.0611162090616,150.4338016160804,150.4417907546745,150.34216699248455,3222.9039050126667,0.1973908306614558,0.9425621591538514,0.0972937687572241
50.096106404997,441.2708151130394,153.1287163054582,150.43372333302645,150.44157279083845,150.34194371135808,2530.7450124387424,0.1926415493161495,0.9241500503668972,0.091723391838482
50.097106404997,558.6446641700041,155.20639732939304,150.4351536730968,150.4372207970093,150.33747844212527,3184.4979858893644,0.198571302095078,0.9482271976546282,0.0967354455258352
50.097156404997,565.0309907450666,155.31212495150106,150.4352328790208,150.43700321484386,150.33725517936583,2505.10684070771,0.1938726953868836,0.9299087000583248,0.0909214302362395
50.098156404997,673.350248189144,158.29599270806676,150.44255961443184,150.4326367222726,150.33278945095807,3232.7229407247123,0.20223497334527,0.9490843084325398,0.0986015405392779
50.098206404997,678.8693625589625,158.44739166046656,150.44294065173236,150.43241835789274,150.33256616322385,2539.575759585452,0.1976690245146833,0.9322605699738684,0.0929240686061017
50.099206404997,761.6624922695834,162.43139464694542,150.46045753125566,150.42799146357095,150.32810114772215,3205.2004326310307,0.2027619048953449,0.9532676051226356,0.0979821783841414
