time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
190.395678822486,174.87698982798864,175.20353914110945,175.36197044527114,175.37059784491578,175.2495483480196,3192.305473515556,0.1620372660490048,0.5868334705645841,0.0814897457005596
190.395728822486,174.87677477554405,175.2032939962379,175.36171458935684,175.3703384583801,175.24928821181945,2456.592369080488,0.1572398496397819,0.5349192980922608,0.0741326304663856
190.396728822486,174.8726140969121,175.1983947619575,175.3565992298818,175.36515160207654,175.24408605741698,3198.7036646452457,0.1650346208809679,0.8215881826514699,0.0866263698632326
190.396778822486,174.87240643044026,175.19814980941106,175.3563434663065,175.36489226144852,175.2438259511219,2484.207986608102,0.1611528079604063,0.7863252338073412,0.0812879490239421
190.397778822486,174.86916820889286,175.19325493807116,175.35122996528577,175.3597063323273,175.23862440285967,3134.463568834033,0.1705825273715693,0.8882022172696823,0.0888754127138257
190.397828822486,174.86900868573656,175.19301020502007,175.35097429466236,175.359447038081,175.23836432689166,2449.560814585216,0.1644534013349185,0.8571278323364536,0.082881126350114
190.398828822486,174.8694762093918,175.18812234452355,175.34586266506432,175.3542620456395,175.233163393248,3164.577475879215,0.1805655294886321,0.907624498657886,0.0923507235427538
190.398878822486,174.86950908075295,175.18787796883765,175.3456070880431,175.35400279824975,175.23290334803113,2479.803435747724,0.174766621914838,0.8848190059587546,0.0866668145878011
190.399878822486,174.88068973491485,175.183007035155,175.3404973457279,175.34881875201563,175.2277030375223,3168.94045351376,0.1866265495480249,0.9253237642267544,0.0936840861711358
190.399928822486,174.8812759424547,175.1827635311713,175.3402418631093,175.34855955195894,175.22744302348244,2487.6431753419733,0.1807859398292647,0.9040506032884554,0.0878115737585997
190.400928822486,174.9169823710965,175.17793878155538,175.33513403368192,175.34337646156436,175.22224334466708,3192.946560265001,0.1927394523001544,0.9347983601201526,0.0955917833955385
190.400978822486,174.9188293326868,175.17769766104806,175.33487864677102,175.34311730932262,175.2219833622323,2506.5728334351256,0.1876484726046082,0.9174410580371396,0.0900216277681279
190.401978822486,175.00172822045235,175.17299072314438,175.32977278507627,175.33793518474863,175.21678432372042,3189.471917588064,0.1958934366704495,0.9440642030096372,0.096154570585191
190.402028822486,175.0059908023557,175.17275567376726,175.32951749668962,175.3376760808218,175.2165243733213,2509.5774882626274,0.1911848721719807,0.9243742046771978,0.0903870383648132
190.403028822486,175.16829787815027,175.16831751571596,175.324413737804,175.33249493293206,175.21132598377793,3227.3081796571078,0.2002900888338749,0.9483453780028548,0.0983079186062807
190.403078822486,175.17660975492143,175.16809628332948,175.3241585548986,175.33223587786551,175.21106606584783,2537.356626628696,0.1956587634741341,0.9310141341911852,0.0926903137076913
190.404078822486,175.45903379472426,175.16420835239515,175.3190572351153,175.32705571918052,175.20586833396163,3205.450377637432,0.2016679404438474,0.9530290333114162,0.0979503015110441
190.404128822486,175.47345041761866,175.164015331708,175.31880217501356,175.32679671360444,175.20560844893515,2522.8926780254906,0.1971023400445355,0.9375017010089766,0.0921211724958263
190.405128822486,175.9224951794573,175.16115135307334,175.31370408910288,175.32161755879378,175.2004113833276,3235.3311078411257,0.205618012821675,0.9542441519179492,0.0996972846849834
190.405178822486,175.94535500882174,175.1610107020917,175.3134491926956,175.32135860344675,175.20015153163556,2545.309608200733,0.200967141301962,0.9406588430459596,0.0937734320778622
190.406178822486,176.60946184859134,175.15990215803248,175.30835608343665,175.31618046825776,175.19495514073478,3226.4221522374046,0.2064150376100003,0.9588962475006728,0.0996153961637356
190.406228822486,176.64319083549202,175.15985107915634,175.3081014402345,175.31592156392958,175.1946953227981,2541.5941064633544,0.2019596118817114,0.9443164331986956,0.0937020054282955
190.407228822486,177.56839038437974,175.16154730892964,175.30301683692568,175.3107444604796,175.1894996148245,3238.007207246005,0.2095920666886465,0.9588947653097322,0.1007577632233439
190.407278822486,177.615283516208,175.16163903909916,175.30276262784207,175.31048560776628,175.1892398310537,2548.422173830773,0.2050012765468541,0.9455950147885144,0.0948149873177883
190.408278822486,178.84101852696614,175.16755276508616,175.29769315062947,175.30530953374728,175.18404481443034,3268.177795182469,0.20972871929261,0.96332263978292,0.100682773688658
190.408328822486,178.9030314881209,175.1678588153781,175.29743971433174,175.3050507324965,175.18378506524712,2570.983089430384,0.205395517997344,0.9488874191613976,0.0948339051320972
190.409328822486,180.4587146894548,175.17978959474863,175.29239693364983,175.2998756523435,175.17859074988647,3238.009403191981,0.2132321868237902,0.9631548527847128,0.1017000387275903
190.409378822486,180.5372935873341,175.1804008688193,175.2921448608721,175.29961690069348,175.17833103579036,2549.535828584447,0.208623833263851,0.9490120948746028,0.0957721053082558
190.410378822486,182.43998665258792,175.20053190418923,175.2871477467349,175.29444271843016,175.17313743571157,3222.827161582594,0.2114032133635135,0.9652820504666556,0.1010820232514071
190.410428822486,182.53595468564737,175.20155847447944,175.28689800415304,175.29418401143198,175.172877757414,2540.323120664978,0.2070186942036528,0.9499739354512012,0.0949140208951717
190.411428822486,184.7893427666079,175.2324256348253,175.2819759269423,175.2890105376411,175.16768489493683,3269.2306919234657,0.215404682450624,0.9646491452587976,0.1025607325540058
190.411478822486,184.9028520566999,175.2339951273097,175.28173000851623,175.28875186559404,175.16742525357446,2572.7739086649344,0.2109197258362624,0.9510121057133676,0.0967062745279879
190.412478822486,187.49750384970665,175.2784302574673,175.2769261746862,175.2835787843373,175.16223316488535,3245.140588964752,0.2140955732619181,0.9696239251286296,0.1021232025175968
190.412528822486,187.6280515092415,175.28068495648273,175.27668627445274,175.2833201311359,175.16197356230165,2557.139669295116,0.209740226609272,0.9541122717424632,0.0960295575987293
190.413528822486,190.5427956320153,175.34173813324972,175.27206141144055,175.27814697597842,175.15678230356343,3245.121428232565,0.2191099047445089,0.9702412845443616,0.1035663994325437
190.413578822486,190.68929522782616,175.34483104528243,175.27183060830953,175.27788831793757,175.15652274261558,2558.5857592830444,0.2138851258465736,0.9553914927909748,0.0976941720329978
190.414578822486,193.89345734789413,175.42567815891613,175.26746666432564,175.27271446879251,175.15133239512255,3260.636397013565,0.2198356828064193,0.9761267448817668,0.1052458751663077
190.414628822486,194.05435278782224,175.42976835818448,175.26724910705175,175.27245577454187,175.1510728799362,2571.835648372274,0.2156731228774109,0.9634257329195596,0.0992927130094342
190.415628822486,197.51051034039807,175.5336112367131,175.26325270981943,175.26728048825674,175.1458835522615,3281.9779036106797,0.2308938842951786,0.9870835629512028,0.1104035917654824
190.416605423735,201.0779925089172,175.658686333602,175.25980205690962,175.26222429072374,175.14081669196776,1674.5936785213185,0.0997615302097345,0.5158666471518003,0.0415538471720731
