time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
150.30797241749,180.7154555629048,181.0371060796705,181.2046248964368,181.21950345330595,181.09725417512013,3196.5168315061446,0.1623554284771186,0.5887645312118011,0.0817560358443971
150.30802241749,180.71525409411035,181.03685687732928,181.2043586042368,181.2192305643815,181.0969794936663,2460.4316206578765,0.157521259093554,0.5369456412745469,0.0744531336561151
150.30902241749,180.71349639345576,181.03187918364705,181.19903538480872,181.21377429307043,181.0914869845109,3210.229271153447,0.1660558913908308,0.8251592019830682,0.0870545455173102
150.30907241749,180.7134144695786,181.0316303150264,181.1987692304006,181.21350148327423,181.09121236185428,2493.283545171923,0.1623508288784294,0.7899973948364172,0.0817829194869353
150.31007241749,180.72567015852303,181.02666970098696,181.19344878522696,181.20804680603405,181.0857210389389,3149.643078670739,0.1712711693123929,0.8924424235672224,0.0893874641455515
150.31012241749,180.72631917865505,181.0264217135304,181.19318276957804,181.20777407597015,181.08544647562,2460.6906553864324,0.1652360732555107,0.8618297485114559,0.0835053796328778
150.31112241749,180.78784706358024,181.0215263332303,181.18786513475095,181.20232100489253,181.07995634980756,3176.814326021726,0.1813600699788316,0.910087826795962,0.0925804406903739
150.31117241749,180.7910492460483,181.02128173125587,181.18759925970943,181.20204835516563,181.0796818463696,2487.0839475921453,0.1755903740409216,0.8882202576481508,0.0869323708430445
150.31217241749,180.97524635736536,181.0166096537516,181.182284531359,181.196596902715,181.0741929286128,3170.324559285739,0.1872367760344863,0.9266960523089932,0.0937694109679574
150.31222241749,180.98476569569723,181.0163766195946,181.18201880188465,181.1963243339492,181.07391848560377,2488.077274920273,0.181367868305848,0.9060811785886548,0.0878819107892834
150.31322241749,181.41014301600669,181.01233356437533,181.176707254986,181.1908745145276,181.0684307870334,3236.378820511915,0.1942228979573882,0.9367925613865136,0.0966489651034964
150.31327241749,181.4320141652852,181.01213300588185,181.1764416852818,181.190602027448,181.06815640501023,2537.418565936124,0.1894440896291543,0.919738032635555,0.0912281272659737
150.31427241749,182.25679764085984,181.009581140445,181.1711340819686,181.1851538611172,181.06266993697795,3216.7068663018194,0.197120724985264,0.9474038539768544,0.0969125337560715
150.31432241749,182.2990258007749,181.0094573008207,181.17086871137465,181.18488145674127,181.06239561650872,2526.479940075517,0.1924813953940013,0.9288923517268356,0.0911709029399997
150.31532241749,183.70383708805213,181.00997406228137,181.16556704080887,181.17943497444537,181.0569103903209,3231.577335601106,0.2016341959518832,0.9499224597531568,0.0987340327774584
150.31537241749,183.7755040004432,181.0100075749453,181.1653019718803,181.17916265434732,181.05663613197083,2541.0728070467344,0.1970478263261393,0.9334146444224132,0.0931439595864036
150.31637241749,185.9384480457865,181.01614907103135,181.1600110297473,181.1737178999083,181.0511521580742,3226.1596672145392,0.2028206535520713,0.9551547261912542,0.0985644479156342
150.31642241749,186.0484491163077,181.0164701299846,181.1597465093228,181.17344566631044,181.05087796236333,2538.632879851329,0.1983809686718714,0.9406299939542216,0.0928532756241329
150.31742241749,189.11818421369736,181.03198274917827,181.1544768515905,181.1680026850764,181.04539524927117,3246.038896554114,0.2070262078938607,0.9559285011932368,0.1002755151493662
150.31747241749,189.27387785792203,181.03278155365655,181.15421342187383,181.16773054024668,181.04512111662035,2554.444679711165,0.2024890119391166,0.943165820973925,0.0945576701384561
150.31847241749,193.3465085945224,181.0627115854384,181.14898621995317,181.16228934077253,181.0396396709179,3231.651188530593,0.2072036373400909,0.9611698522155394,0.0997681456189705
150.31852241749,193.552570522994,181.0642435674506,181.14872496591428,181.162017285042,181.0393656016518,2545.125579151444,0.2027930599853167,0.9463662276048984,0.0938731332162807
150.31952241749,198.65703648064755,181.11491394972495,181.1435790954841,181.15657776224927,181.0338854314995,3238.886930178637,0.2106198939391231,0.9600640429732608,0.1011038849522846
150.31957241749,198.91474985083127,181.11749828908196,181.14332200468675,181.1563057900754,181.0336114260308,2549.213912021036,0.2059910600445237,0.9466619483794596,0.0951828745490805
150.32057241749,205.00865988101327,181.19634624362183,181.1383233412879,181.15086760789717,181.02813255088896,3226.7768048575817,0.2097249261763469,0.9640646308597052,0.10053781993509
150.32062241749,205.315732266863,181.20035741806709,181.13807377390785,181.15059570189968,181.02785861021985,2543.545499199505,0.2053070078665583,0.9490383049273772,0.0943652030643084
150.32162241749,212.2919774261657,181.31564942411592,181.1333262343897,181.1451581492672,181.0223810783853,3271.821124546781,0.214024966498154,0.9633432303032604,0.1022428876234889
150.32167241749,212.6428977751785,181.32150267036644,181.13308947933095,181.14488627296728,181.02210720500344,2576.232621183277,0.2095413904450878,0.950092216445451,0.0964338352347742
150.32267241749,220.34463534012164,181.48195951987583,181.12874695400603,181.13944812512665,181.0166311178931,3233.3457493313463,0.2128120273439727,0.9686839336936232,0.1015789745643361
150.32272241749,220.7314433838867,181.49009187991592,181.12853082743052,181.13917621603315,181.01635731700125,2547.9595319733558,0.2083084043125333,0.9529108842264888,0.0954396657358076
150.32372241749,228.97184106745647,181.70446512824623,181.1248088883521,181.1337356483926,181.0108828555416,3220.842070129391,0.2159805016479918,0.9651560438430592,0.1023931987035472
150.32377241749,229.3851258268426,181.71531416517468,181.12462431830795,181.13346361383032,181.01060913638136,2541.551754026933,0.2112051900968548,0.9506163269028026,0.0964513961085288
150.32477241749,237.9674909498155,181.9919567987601,181.12181051275385,181.12801822337968,181.0051365814439,3254.2632956359093,0.2143021948528058,0.9689483464104424,0.1023673169146346
150.32482241749,238.39739751669163,182.00593912532125,181.12167205021603,181.12774594182872,181.0048629583011,2563.958651873877,0.2100368373424606,0.953830483729632,0.0962953913112482
150.32582241749,247.13209548380135,182.35240912049835,181.12013369311347,181.1222929293077,180.9993926949692,3248.136872900609,0.2201759810464689,0.9719103236635822,0.1038038931768278
150.32587241749,247.5691624936733,182.36990066299745,181.12005989541376,181.12202025990632,180.9991191873467,2561.038305688492,0.2147311503793915,0.956883398579638,0.0979094892695503
