time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
70.132559607495,170.99746316814844,171.22475496974087,171.3706418558545,171.38689253639916,171.27348857096453,3196.2598582050277,0.1621685306334345,0.5871516579965543,0.0816934694202387
70.132609607495,170.99756443445645,171.22454028154618,171.37039738480075,171.38663527256364,171.27322730701002,2460.2744391623805,0.1574098785459027,0.5353950037987014,0.0743980435665548
70.133609607495,171.17823350525865,171.22068732081902,171.36551256219298,171.38149277065665,171.26800426610507,3195.208665275004,0.1646789836689279,0.8223334857234624,0.0864771849207418
70.133659607495,171.18795139139826,171.2204958288025,171.365268332597,171.3812356524998,171.26774311965693,2481.1091381620663,0.1608706384978312,0.786912286821704,0.081058589674792
70.134659607495,172.44919479777604,171.21971582815215,171.36039052473376,171.37609606817657,171.26252244219202,3147.705730568597,0.1709151549182518,0.8873514613115674,0.0892218171769512
70.134709607495,172.50231985989674,171.2196847902776,171.36014665157956,171.37583909590774,171.2622614139491,2458.821417016717,0.16489791831602,0.8563202233471905,0.0833096394361182
70.135709607495,177.138674451562,171.23134071447112,171.35528422894015,171.37070245690757,171.25704311839434,3175.9023468112773,0.1804288956655953,0.9078581516313068,0.092345118867878
70.135759607495,177.28040388124484,171.23195538163222,171.35504114644905,171.37044563197702,171.25678220929194,2486.347043374145,0.1746048409093732,0.8850829892900036,0.0866903174456987
70.136759607495,189.2599419473558,171.27887314611274,171.35021616608137,171.3653121670141,171.25156633253343,3164.505290635403,0.1861468016468727,0.9248678207286112,0.0935107201170716
70.136809607495,189.5939910404232,171.28130842202532,171.34997501143417,171.3650555013797,171.25130554446304,2483.429457729755,0.1803202516759763,0.903239578688802,0.0876229995911835
70.137809607495,213.2885012499862,171.40590129175024,171.3452399176906,171.35992596286,171.2460921373008,3229.316777850397,0.1930277965177196,0.9345273541081596,0.0961660231422503
70.137859607495,213.97188683824177,171.4123258457671,171.34500338939876,171.35966949546395,171.24583147283383,2531.890329580337,0.1880572721029687,0.9179015408871618,0.0907133052832784
70.138859607495,252.20620392020828,171.67891407482136,171.34048422420017,171.35454528856803,171.2406205351284,3189.108946632562,0.195512782027611,0.9455061801815714,0.09594241318545
70.138909607495,253.35311841698567,171.6925966014996,171.34025880987278,171.35428909124636,171.2403599941202,2507.6018757708925,0.1907415476574399,0.925792954261562,0.0901498209076324
70.139909607495,305.84905381436744,172.18423740857298,171.33624472065142,171.34917156644147,171.23515136798224,3217.424751246877,0.199888452502853,0.9475730380295382,0.0980331887039571
