TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,1.573e-06,25,25,-13.74,0,0
12,1.6813e-06,25,25,-13.71,0,0
12,1.7972e-06,25,25,-13.68,0,0
12,1.9211e-06,25,25,-13.65,0,0
12,2.0537e-06,25,25,-13.62,0,0
12,2.1955e-06,25,25,-13.59,0,0
12,2.3472e-06,25,25,-13.56,0,0
12,2.5094e-06,25,25,-13.53,0,0
12,2.6829e-06,25,25,-13.5,0,0
12,2.8684e-06,25,25,-13.47,0,0
12,3.0669e-06,25,25,-13.44,0,0
12,3.2791e-06,25,25,-13.41,0,0
12,3.506e-06,25,25,-13.38,0,0
12,3.7486e-06,25,25,-13.35,0,0
12,4.0081e-06,25,25,-13.32,0,0
12,4.2856e-06,25,25,-13.29,0,0
12,4.5822e-06,25,25,-13.26,0,0
12,4.8995e-06,25,25,-13.23,0,0
12,5.2387e-06,25,25,-13.2,0,0
12,5.6014e-06,25,25,-13.17,0,0
12,5.9891e-06,25,25,-13.14,0,0
12,6.4038e-06,25,25,-13.11,0,0
12,6.8471e-06,25,25,-13.08,0,0
12,7.3211e-06,25,25,-13.05,0,0
12,7.8278e-06,25,25,-13.02,0,0
12,8.3696e-06,25,25,-12.99,0,0
12,8.9488e-06,25,25,-12.96,0,0
12,9.568e-06,25,25,-12.93,0,0
12,1.023e-05,25,25,-12.9,0,0
12,1.0938e-05,25,25,-12.87,0,0
12,1.1694e-05,25,25,-12.84,0,0
12,1.2503e-05,25,25,-12.81,0,0
12,1.3368e-05,25,25,-12.78,0,0
12,1.4292e-05,25,25,-12.75,0,0
12,1.528e-05,25,25,-12.72,0,0
12,1.6335e-05,25,25,-12.69,0,0
12,1.7464e-05,25,25,-12.66,0,0
12,1.867e-05,25,25,-12.63,0,0
12,1.996e-05,25,25,-12.6,0,0
12,2.1338e-05,25,25,-12.57,0,0
12,2.281e-05,25,25,-12.54,0,0
12,2.4384e-05,25,25,-12.51,0,0
12,2.6066e-05,25,25,-12.48,0,0
12,2.7863e-05,25,25,-12.45,0,0
12,2.9784e-05,25,25,-12.42,0,0
12,3.1836e-05,25,25,-12.39,0,0
12,3.4028e-05,25,25,-12.36,0,0
12,3.6371e-05,25,25,-12.33,0,0
12,3.8874e-05,25,25,-12.3,0,0
12,4.1547e-05,25,25,-12.27,0,0
12,4.4404e-05,25,25,-12.24,0,0
12,4.7454e-05,25,25,-12.21,0,0
12,5.0713e-05,25,25,-12.18,0,0
12,5.4194e-05,25,25,-12.15,0,0
12,5.7911e-05,25,25,-12.12,0,0
12,6.1881e-05,25,25,-12.09,0,0
12,6.6119e-05,25,25,-12.06,0,0
12,7.0646e-05,25,25,-12.03,0,0
12,7.5478e-05,25,25,-12,0,0
12,8.0637e-05,25,25,-11.97,0,0
12,8.6144e-05,25,25,-11.94,0,0
12,9.2022e-05,25,25,-11.91,0,0
12,9.8296e-05,25,25,-11.88,0,0
