x,uh
-0.0375,1200.6
-0.034375,1202.6
-0.03125,1204.6
-0.028125,1206.7
-0.025,1208.7
-0.021875,1210.7
-0.01875,1212.7
-0.015625,1214.7
-0.0125,1216.7
-0.009375,1218.7
-0.00625,1220.7
-0.003125,1222.6
-5.2042e-19,1224.6
0.003125,1226.5
0.00625,1228.4
0.009375,1230.3
0.0125,1232.2
0.015625,1234.0
0.01875,1235.8
0.021875,1237.5
0.025,1239.2
0.028125,1240.9
0.03125,1242.5
0.034375,1244.0
0.0375,1245.6
0.040625,1247.1
0.04375,1248.6
0.046875,1250.0
0.05,1251.5
0.053125,1253.0
0.05625,1254.6
0.059375,1256.1
0.0625,1257.8
0.065625,1259.5
0.06875,1261.2
0.071875,1263.0
0.075,1264.9
0.078125,1266.8
0.08125,1268.7
0.084375,1270.8
0.0875,1272.9
0.090625,1275.0
0.09375,1277.2
0.096875,1279.4
0.1,1281.7
0.10312,1284.0
0.10625,1286.3
0.10938,1288.7
0.1125,1291.1
0.11563,1293.6
0.11875,1296.1
0.12188,1298.6
0.125,1301.1
0.12812,1303.6
0.13125,1306.2
0.13438,1308.8
0.1375,1311.4
0.14062,1314.1
0.14375,1316.7
0.14687,1319.4
0.15,1322.1
0.15313,1324.8
0.15625,1327.6
0.15937,1330.3
0.1625,1333.1
0.16563,1335.9
0.16875,1338.6
0.17188,1341.4
0.175,1344.3
0.17812,1347.1
0.18125,1349.9
0.18438,1352.7
0.1875,1355.6
0.19062,1358.4
0.19375,1361.2
0.19688,1364.0
0.2,1366.8
0.20312,1369.5
0.20625,1372.3
0.20937,1374.9
0.2125,1377.6
0.21563,1380.1
0.21875,1382.6
0.22187,1385.0
0.225,1387.2
0.22813,1389.4
0.23125,1391.4
0.23438,1393.3
0.2375,1395.0
0.24062,1396.5
0.24375,1397.9
0.24688,1399.3
0.25,1400.6
0.25313,1402.1
0.25625,1403.7
0.25938,1405.5
0.2625,1407.4
0.26562,1409.4
0.26875,1411.6
0.27187,1414.0
0.275,1416.5
0.27812,1419.1
0.28125,1421.8
0.28438,1424.7
0.2875,1427.7
0.29063,1430.7
0.29375,1433.8
0.29688,1437.0
0.3,1440.3
0.30312,1443.6
0.30625,1447.0
0.30937,1450.4
0.3125,1453.9
0.31563,1457.4
0.31875,1460.9
0.32188,1464.5
0.325,1468.2
0.32812,1471.8
0.33125,1475.5
0.33437,1479.3
0.3375,1483.1
0.34062,1486.9
0.34375,1490.7
0.34688,1494.6
0.35,1498.5
0.35313,1502.4
0.35625,1506.4
0.35938,1510.4
0.3625,1514.4
0.36562,1518.5
0.36875,1522.6
0.37187,1526.7
0.375,1530.9
0.37813,1535.1
0.38125,1539.3
0.38438,1543.6
0.3875,1547.8
0.39062,1552.1
0.39375,1556.4
0.39687,1560.7
0.4,1565.0
0.40312,1569.4
0.40625,1573.7
0.40938,1577.9
0.4125,1582.1
0.41563,1586.3
0.41875,1590.3
0.42188,1594.2
0.425,1597.8
0.42812,1601.3
0.43125,1604.4
0.43437,1607.0
0.4375,1609.1
0.44063,1610.4
0.44375,1610.7
0.44688,1609.8
0.44688,NaN
0.44688,1605.9
0.45,1606.2
0.45312,1607.0
0.45625,1608.4
0.45937,1610.2
0.4625,1612.6
0.46562,1615.4
0.46875,1618.6
0.47188,1622.1
0.475,1625.9
0.47813,1630.0
0.48125,1634.3
0.48438,1638.8
0.4875,1643.4
0.49062,1648.2
0.49375,1653.1
0.49687,1658.0
0.5,1663.1
0.50313,1668.2
0.50625,1673.4
