x,uh
-0.0375,1200.9
-0.034375,1202.9
-0.03125,1204.9
-0.028125,1207.0
-0.025,1209.0
-0.021875,1211.1
-0.01875,1213.2
-0.015625,1215.2
-0.0125,1217.3
-0.009375,1219.4
-0.00625,1221.5
-0.003125,1223.5
0.0,1225.6
0.003125,1227.7
0.00625,1229.8
0.009375,1231.8
0.0125,1233.8
0.015625,1235.8
0.01875,1237.8
0.021875,1239.8
0.025,1241.7
0.028125,1243.6
0.03125,1245.5
0.034375,1247.3
0.0375,1249.0
0.040625,1250.7
0.04375,1252.4
0.046875,1254.0
0.05,1255.5
0.053125,1257.0
0.05625,1258.5
0.059375,1259.9
0.0625,1261.4
0.065625,1262.9
0.06875,1264.4
0.071875,1266.0
0.075,1267.6
0.078125,1269.2
0.08125,1271.0
0.084375,1272.8
0.0875,1274.6
0.090625,1276.6
0.09375,1278.6
0.096875,1280.6
0.1,1282.7
0.10312,1284.9
0.10625,1287.1
0.10938,1289.4
0.1125,1291.7
0.11563,1294.1
0.11875,1296.5
0.12188,1299.0
0.125,1301.4
0.12812,1303.9
0.13125,1306.5
0.13438,1309.0
0.1375,1311.6
0.14062,1314.3
0.14375,1316.9
0.14687,1319.6
0.15,1322.3
0.15313,1325.0
0.15625,1327.7
0.15937,1330.5
0.1625,1333.3
0.16563,1336.0
0.16875,1338.9
0.17188,1341.7
0.175,1344.5
0.17812,1347.4
0.18125,1350.3
0.18438,1353.2
0.1875,1356.1
0.19062,1359.0
0.19375,1362.0
0.19688,1364.9
0.2,1367.9
0.20312,1370.8
0.20625,1373.8
0.20937,1376.7
0.2125,1379.7
0.21563,1382.6
0.21875,1385.4
0.22187,1388.3
0.225,1391.1
0.22813,1393.8
0.23125,1396.5
0.23438,1399.0
0.2375,1401.5
0.24062,1403.7
0.24375,1405.8
0.24688,1407.7
0.25,1409.3
0.25313,1410.8
0.25625,1412.1
0.25938,1413.3
0.2625,1414.6
0.26562,1415.9
0.26875,1417.4
0.27187,1419.1
0.275,1420.9
0.27812,1422.9
0.28125,1425.1
0.28438,1427.5
0.2875,1430.0
0.29063,1432.7
0.29375,1435.5
0.29688,1438.4
0.3,1441.4
0.30312,1444.5
0.30625,1447.7
0.30937,1451.0
0.3125,1454.4
0.31563,1457.8
0.31875,1461.3
0.32188,1464.8
0.325,1468.4
0.32812,1472.0
0.33125,1475.7
0.33437,1479.4
0.3375,1483.2
0.34062,1487.0
0.34375,1490.8
0.34688,1494.6
0.35,1498.5
0.35313,1502.5
0.35625,1506.5
0.35938,1510.5
0.3625,1514.5
0.36562,1518.6
0.36875,1522.7
0.37187,1526.9
0.375,1531.0
0.37813,1535.3
0.38125,1539.5
0.38438,1543.8
0.3875,1548.1
0.39062,1552.5
0.39375,1556.9
0.39687,1561.3
0.4,1565.8
0.40312,1570.3
0.40625,1574.8
0.40938,1579.4
0.4125,1583.9
0.41563,1588.5
0.41875,1593.1
0.42188,1597.7
0.425,1602.3
0.42812,1606.9
0.43125,1611.4
0.43437,1615.9
0.4375,1620.2
0.44063,1624.4
0.44375,1628.5
0.44688,1632.2
0.45,1633.0
0.45312,1631.5
0.45625,1629.7
0.45937,1628.2
0.4625,1627.5
0.46562,1627.5
0.46875,1628.4
0.47188,1629.9
0.475,1632.0
0.47813,1634.7
0.48125,1637.9
0.48438,1641.5
0.4875,1645.5
0.49062,1649.7
0.49375,1654.2
0.49687,1658.8
0.5,1663.7
