time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
160.329899018739,205.59508859329665,205.95767714187525,206.14393872272336,206.1579741005469,206.01825110224408,2984.894153054215,0.5927529116541381,0.1576503890385528,0.0786559258127314
160.329949018739,205.59484303420876,205.95738654677,206.14362979405783,206.1576581027708,206.017933194562,2334.46330682124,0.536601468940398,0.1526266940907728,0.0711139035352472
160.330949018739,205.58993733090875,205.9515774835158,206.13745273770945,206.15133901992508,206.01157568999733,3016.955344860044,0.9055752320500766,0.1593468790863166,0.0843496153143175
160.330999018739,205.58969232019584,205.9512871725116,206.1371439608912,206.151023109536,206.0112578473294,2375.975659616403,0.8713757997902297,0.1566404862027297,0.0784940150369793
160.331999018739,205.5848010705217,205.9454838036445,206.1309699501273,206.14470578125253,206.0049016491418,3037.649642802698,0.9562117583433069,0.177534552825932,0.0910195023971474
160.332049018739,205.58455783477373,205.94519377797863,206.1306613260207,206.14438995893283,206.004583872098,2410.8581962175817,0.93673783185738,0.1718670824449898,0.0852544854137301
160.333049018739,205.58007223507545,205.9393961284005,206.124490378149,206.1380743988689,205.99822899251265,3064.477860484117,0.978343860094067,0.1975271853533947,0.0963335222244266
160.333099018739,205.5799014218056,205.93910638932897,206.1241819076204,206.137758665302,205.9979112817054,2450.9091319613044,0.963613443145636,0.1920619687223084,0.0903212856591882
160.334099018739,205.58173212076963,205.93331446950805,206.1180140403221,206.1314448871377,205.99155773300063,3086.102778912436,0.9983340038930202,0.2161098831650455,0.1011394607202652
160.334149018739,205.5823308070432,205.9330250149824,206.1177057243052,206.13112924300768,205.99124008904528,2469.473527287855,0.9819617559495,0.2104192753153142,0.0950138116199156
160.335149018739,205.6214530803061,205.92723863821672,206.111540957334,206.12481726039547,205.98488788356016,3108.021809566906,1.003433315807254,0.230134561288561,0.1070207935367569
160.335199018739,205.62547449609497,205.92694945998076,206.11123279667743,206.12450170638505,205.9845703070766,2498.365808190272,0.991156701646895,0.2250809897920709,0.1010737642153762
160.336199018739,205.78420201680748,205.9211718427504,206.1050711223112,206.1181915334967,205.97821945732335,3120.405961213324,1.0169440276225763,0.2443008724007376,0.1120817499901379
160.336249018739,205.79732899547807,205.9208835504566,206.10476311471365,206.11787607037095,205.97790194894043,2504.368526636133,1.0028048032200327,0.2392948802930717,0.1061334266287595
160.337249018739,206.22011856973077,205.915162039166,206.0986044703353,206.1115677243852,205.97155246705776,3131.97837646797,1.0171213947607174,0.2544880052690756,0.1153473840737502
160.337299018739,206.2509767285908,205.9148800599196,206.0982966146416,206.11125235306008,205.9712350273367,2524.3763396617564,1.00411207314313,0.2498665666165752,0.1101740128937704
160.338299018739,207.13048345004964,205.9094620470816,206.0921411945686,206.10494584776848,205.9648869230155,3138.556397969391,1.028293323911773,0.2650473663728829,0.1180155595553413
160.338349018739,207.1894528575458,205.90920859114829,206.09183351644896,206.1046305684405,205.9645695523752,2525.416047819907,1.0171482344550362,0.2604754787642927,0.1128634344402808
160.339349018739,208.73688595862708,205.9048690873946,206.0856822036094,206.09832588715307,205.9582228350588,3150.364746472665,1.0261389082157262,0.273375454775599,0.1202996345762678
160.339399018739,208.83438103978952,205.9047035487746,206.0853747599609,206.0980106977715,205.95790553414568,2543.181176973565,1.0146934760693866,0.2688470286171822,0.1152328782144853
160.340399018739,211.24394704951465,205.903201462006,206.07922833965483,206.0917077804897,205.95156022589327,3147.1581886545137,1.0353083143915065,0.2816186525063023,0.1221150112583143
160.340449018739,211.38870526039435,205.90324443871293,206.07892112512303,206.09139267771263,205.95124299640503,2537.211685164137,1.0245376978579055,0.2772890902443731,0.1171846239523783
160.341449018739,214.8067012708707,205.9077781232132,206.0727773451024,206.08509149272905,205.94489914462812,3164.879645128865,1.031160043507087,0.2876030798390797,0.1239845032005895
160.341499018739,215.00441961031967,205.90823168375363,206.07247010468163,206.08477647828727,205.94458198950196,2556.8812051365194,1.021870532123287,0.2833605451711686,0.1191338358824726
160.342499018739,219.50740154560071,205.92375452455465,206.0663200013884,206.07847719040168,205.93823965340823,3157.5060170593315,1.040454015971139,0.2943576038741082,0.12544965178106
160.342549018739,219.7599607479494,205.9249127133025,206.06601208186012,206.07816228062725,205.9379225751579,2547.944645278593,1.029391067497447,0.2902056170059093,0.120596008901056
160.343549018739,225.3460155726979,205.95822011699835,206.05983900373943,206.0718654143789,205.9315817743381,3171.4020516058554,1.0349435057734162,0.2990479785503013,0.1267390203832806
160.343599018739,225.65138330223763,205.96046698699695,206.05952943802552,206.07155064541516,205.9312647717937,2564.775125954562,1.0255488509390869,0.2949983668765273,0.1219597249732801
160.344599018739,232.2438368466202,206.02003475266685,206.05331435228248,206.0652570742722,205.92492542144456,3166.2347912998853,1.0442602387652995,0.3045232398835317,0.1277782261861924
160.344649018739,232.5964906684097,206.02383049214745,206.05300232133663,206.06494249460135,205.92460848703027,2556.2183390031896,1.0330748773915497,0.3006014662409323,0.1229709314647351
160.345649018739,240.05731260811723,206.11943897807024,206.0467371803496,206.0586531279625,205.91827037240137,3175.6569478436945,1.0381198578454618,0.3080182377882348,0.1286818727150387
160.345699018739,240.44916123690209,206.12529679457657,206.0464228828137,206.05833877447657,205.91795349273843,2570.2750268350865,1.0285373826212758,0.3041165148569181,0.1239798696792329
160.346699018739,248.59910096227264,206.26750696329464,206.0401314620297,206.05205393315708,205.9116163304882,3171.1462072088857,1.047343047523547,0.312904428760108,0.1295789985448213
160.346749018739,249.02048123325127,206.27596447909596,206.03981730382804,206.05173979378247,205.9112994920741,2562.586474461484,1.0362753487543357,0.3090299003521539,0.1248317458774364
160.347749018739,257.6595834608968,206.475521435672,206.0335808503262,206.04545839922463,205.9049630934868,3185.850546296553,1.0425530089156183,0.3170343886287485,0.1307756599244169
160.347799018739,258.10035528036684,206.4871102657275,206.03327278763888,206.04514437112903,205.90464629305887,2580.4044931207127,1.0327053439065523,0.3133349135797392,0.1261873548390796
160.348799018739,267.0283765357381,206.75434499472493,206.02725683475717,206.0388631617085,205.8983107991525,3192.330900888744,1.052679718181672,0.3255571261743699,0.1333371174620927
160.348849018739,267.47877121668904,206.76956185772576,206.02696567873056,206.03854901685224,205.8979940562752,2583.706228267195,1.0432395847355704,0.3219165230863431,0.1288177453301716
160.349849018739,276.5097670568188,207.11384916492776,206.02144426370023,206.03226202741692,205.89166018191483,3222.3774160303933,1.0555520108013563,0.3351961110243598,0.1381455324588045
160.350825619988,285.1836432081432,207.56797799845287,206.01764111882665,206.0260956278697,205.88548024253,1744.3328827958217,0.8377403890426842,0.2458698357705337,0.0921369277495304
