time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
130.264119214992,209.4209043761574,209.76714536717407,209.95540298150567,209.97258657511964,209.83204480869628,2978.414158852353,0.1581118826108153,0.5887287844481671,0.0787336520245189
130.264169214992,209.4206693073568,209.7668549042341,209.95508833557727,209.97226194579503,209.83171726134688,2335.659797816685,0.1528940161087316,0.5333698687032733,0.0709196994404581
130.265169214992,209.4159743581168,209.7610491360909,209.9487973739931,209.9657705601649,209.8251672515126,3006.498041787351,0.1609133827999367,0.9077555461861844,0.0846058724019109
130.265219214992,209.4157399156917,209.76075902247,209.94848292394136,209.96544605106772,209.8248397980049,2371.802695515845,0.1572615129652111,0.87347958441373,0.0788260880065627
130.266219214992,209.41132675324636,209.754960255198,209.9421958900905,209.95895707806127,209.8182916722365,3025.4810681635704,0.1783760723284832,0.9544508943682783,0.09097448634192
130.266269214992,209.4111729122047,209.7546704923951,209.9418816369345,209.9586326899992,209.81796431329428,2407.9357920147204,0.1727468211939768,0.9346555685111504,0.0851699053585726
130.267269214992,209.42015581303676,209.74887880636388,209.9355985514522,209.9521461457818,209.8114180860942,3045.806408451477,0.1990545672517733,0.9799781552833666,0.0966714525355137
130.267319214992,209.42195611106197,209.74858940320505,209.93528449631484,209.95182187956453,209.8110908224438,2434.203923298572,0.1933190387878748,0.9647467622483858,0.0905679448009439
130.268319214992,209.54243222083127,209.74280442913985,209.92900538654027,209.9453377804709,209.8045465084048,3081.4989162193133,0.2172530819779384,0.9966528181714291,0.1014262566628892
130.268369214992,209.5551721693701,209.74251528909667,209.92869153041448,209.94501363692547,209.80421934078376,2468.180074726888,0.2116055847075693,0.9800962231899388,0.0952256819757005
130.269369214992,210.07395915540596,209.7367378508912,209.9224163185449,209.93853199996525,209.7976769551064,3086.8026301085188,0.2315844929457535,1.004940940041974,0.1075048044445231
130.269419214992,210.1174707192198,209.73644991906545,209.92210265024127,209.93820797999857,209.797349884297,2480.586135741557,0.2266323907217562,0.9926536664850968,0.1014905154587777
130.270419214992,211.5258772038184,209.73081572805543,209.91583114122227,209.9317288262417,209.79080944170445,3112.762241304209,0.2452509393933835,1.0145287830210628,0.1122804545534669
130.270469214992,211.62860667843452,209.7305470757977,209.9155176669617,209.9314049309992,209.7904824683163,2502.428209487633,0.2402722132942616,1.0002584146501348,0.1063706245476147
130.271469214992,214.53072865492996,209.7259731062339,209.90925097076268,209.92492827058555,209.783943975607,3114.627380205672,0.2561358535914192,1.0187973947210889,0.1157365786951167
130.271519214992,214.72330967160943,209.72580933533123,209.90893780790023,209.9246044992024,209.78361709970508,2508.71346377219,0.2513147022859096,1.005253897813709,0.110495351872863
130.272519214992,219.6919274763225,209.72531803500647,209.902679331316,209.9181302615993,209.7770805586324,3132.995478912706,0.2663769519554995,1.0260689994412069,0.1182613371354891
130.272569214992,219.99981873915448,209.72549015483943,209.9023666735453,209.91780660765863,209.77675378067943,2523.599263056749,0.2616307320534344,1.0142107585094595,0.1130582890624697
130.273569214992,227.4389604180612,209.73577920831275,209.8961187241543,209.9113346389467,209.7702192254804,3132.6036534780083,0.2752396666353051,1.0272966445995857,0.120947715992726
130.273619214992,227.8761318144041,209.73673614875247,209.89580654264887,209.9110110957881,209.76989254887403,2526.591728959831,0.270664531517113,1.0160329262953989,0.115820007247985
130.274619214992,237.9230866434249,209.76930120023792,209.8895638920661,209.9045414246108,209.76336008598247,3143.7131602295685,0.282952857196586,1.0326920067473753,0.1226950509133446
130.274669214992,238.4892430153342,209.77174568305696,209.88925168285084,209.9042180065353,209.76303351763323,2536.680347758169,0.2786266905785999,1.0217919316193038,0.1176992901130252
130.275669214992,250.98965599463128,209.8431129819736,209.8830014409627,209.89775134621604,209.75650328423345,3144.994077609166,0.2895791777363943,1.0324107489142385,0.1246168838871584
130.275719214992,251.66970664724525,209.84798835237285,209.88268855799944,209.8974281136192,209.7561768295684,2538.814255299528,0.2851490633874787,1.0228092027116509,0.1196325729797649
130.276719214992,266.20897444482387,209.97898977142103,209.87642653465207,209.8909661954277,209.74964884386543,3151.417113552925,0.2959704557084395,1.0375333003995555,0.1259822065234034
130.276769214992,266.9777498356979,209.98742289034757,209.8761135300045,209.89064325838035,209.74932249762236,2545.4878267863837,0.2917508517481137,1.026293603806376,0.1210929979163345
130.277769214992,282.97933053407803,210.20173897208747,209.8698810419524,209.8841885010706,209.74279648609016,3153.4322720660384,0.3011400454693355,1.036104485113228,0.1272841890731261
130.277819214992,283.8047334678723,210.21495439363915,209.86957196893195,209.8838659804448,209.7424702257009,2547.57739553812,0.2969615637369357,1.0264021869866826,0.1224481462912326
130.278819214992,300.615659030793,210.53724367791935,209.86350901213268,209.87742025926912,209.7359455788934,3159.1489322231187,0.3061989447777586,1.041181399486587,0.1283086513663145
130.278869214991,301.46600269734785,210.55646550573755,209.86321434535165,209.87709820441185,209.73561936764145,2553.3030380972923,0.3021785858119905,1.0297798274998229,0.1234787858997717
130.279869214992,318.4749113966142,211.0104168682758,209.85761915973407,209.8706609253107,209.7290953307728,3157.662929727416,0.3101945741794845,1.0392996131489065,0.1292332164604491
130.279919214991,319.3204747596582,211.0367742094141,209.85735874005465,209.87033920879375,209.72876913370388,2552.7194349744536,0.3061174094859127,1.029457217170798,0.1244571745939926
130.280919214991,335.98391875180533,211.6433311069464,209.8527429385541,209.8639052377065,209.72224522982705,3167.76324982147,0.3146866791676501,1.0442200025476198,0.130151964674787
130.280969214991,336.80130849303504,211.67777680472847,209.85254844491695,209.8635834596869,209.7219190390296,2561.324068992255,0.3107034148252449,1.0328253979748006,0.1253716636422079
130.281969214991,352.719371304731,212.45372549842463,209.8496778317653,209.8571415935528,209.7153956048987,3167.509752648143,0.3192433830491449,1.0438055357299474,0.1313504548352323
130.282019214991,353.49106209691234,212.49697697278387,209.84959435645965,209.8568190297681,209.7150694662413,2562.638393752019,0.3153552703608825,1.0336515435548246,0.1266926603588571
130.283019214991,368.3664029206664,213.45399066070524,209.849510202477,209.85035159446937,209.7085481244543,3187.79521597196,0.3275818150267667,1.050043858107835,0.1339849020023289
130.283069214991,369.0809876979243,213.50649371963323,209.84959676515672,209.8500272111152,209.7082221564489,2582.700412037188,0.3237952385171955,1.0397569018223214,0.1294093040733935
130.284069214991,382.75411149581527,214.65066444803324,209.85361463162923,209.84351113934417,209.7017060477406,3204.494201605779,0.3375386298377079,1.0563530672515715,0.138760580362326
130.285045816241,394.4058224670874,216.0165481886584,209.8663442438916,209.8370345076708,209.6953588081151,1742.458860354609,0.246704216617223,0.8389007516596607,0.0926799881796327
