time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
200.417605423735,198.4299833839264,198.7927461909121,198.9671738132504,198.9738054524779,198.8355876177819,2981.67340640828,0.5897938433196135,0.1572933594851734,0.067102331040598
200.417655423735,198.42973062888336,198.79246191002136,198.9668781531092,198.97350606627657,198.83528745854943,2331.789580554798,0.5337154819897755,0.1522823950448952,0.0632968852661697
200.418655423735,198.42467977083945,198.78677836451112,198.96096596275123,198.9675188438233,198.82928459912185,3014.9923122069526,0.9028298404587553,0.1590262337305131,0.0727058392810432
200.418705423735,198.42442744035495,198.786494291022,198.9606704039756,198.96721950787304,198.82898447249485,2374.246694960331,0.867983180220514,0.1564137059937634,0.0704255934760115
200.419705423735,198.4193850908329,198.780814903338,198.9547602477272,198.96123329579208,198.8229822699364,3034.53706544868,0.954647199838693,0.1769556315782864,0.0791599102590159
200.419755423735,198.41913318725972,198.78053103823032,198.9544647909972,198.960934010628,198.8226821763914,2408.1479649862,0.9344956599030116,0.1712731490338296,0.0768727320162288
200.420755423735,198.4141005032791,198.77485582799804,198.9485566824765,198.95494881962992,198.81668064025823,3063.924151313037,0.9771789178315272,0.1967075833303509,0.0843004318054949
200.420805423735,198.4138493215491,198.77457217225464,198.94826132847385,198.95464958578813,198.81638058027409,2448.9969640173563,0.9617519609943828,0.1912144200096831,0.0816127670769695
200.421805423735,198.40888076588757,198.76890115915748,198.94235528132947,198.948665426602,198.81037972016685,3082.937505629515,0.9974648290544286,0.2149648009046703,0.0888648555599027
200.421855423735,198.408639114106,198.7686177137612,198.94206003073748,198.94836624461945,198.81007969422475,2466.590095664229,0.9805639487391458,0.2092601285318092,0.0860098973373505
200.422855423735,198.40440006975248,198.76295091601853,198.9361560586759,198.9423831279984,198.80407951978597,3105.6615929208488,1.0023703870163894,0.2289718430517916,0.0945950474585015
200.422905423735,198.40424463539617,198.7626676816793,198.93586091218344,198.9420839984133,198.80377952836892,2496.162588200971,0.9894532110732404,0.2239775459156386,0.091826520792169
200.423905423735,198.40424115223044,198.757005106857,198.92995902905088,198.9361019351356,198.7977800492805,3118.23492791859,1.0156883252726083,0.2429769711576982,0.0995278400518687
200.423955423735,198.404484321141,198.7567220845115,198.92966398734453,198.9358028584876,198.79748009287383,2502.192772466968,1.0016656741722842,0.2379553023769391,0.0967398749925659
200.424955423735,198.41925604322373,198.7510640256492,198.92376420558787,198.9298218593868,198.79148131886285,3129.0681221589125,1.0157894571864186,0.2532507949132414,0.1028186745380281
200.425005423735,198.4206791375524,198.75078126531048,198.92346926917705,198.92952283622145,198.791181397954,2521.7021706355085,1.0028779579163782,0.2486148892029287,0.1007595508839583
200.426005423735,198.47208887097236,198.74513159558185,198.91757159637743,198.92354291236228,198.7851833387704,3135.9182227929527,1.027420063693632,0.2635984851270316,0.1054498904378321
200.426055423735,198.4761150971394,198.744849550782,198.9172767656102,198.9232439432409,198.78488345384537,2522.8141590733667,1.0157843693711586,0.2590525628632001,0.1034267765289319
200.427055423735,198.59935917627985,198.7392303753908,198.9113812187619,198.91726510577743,198.7788861191073,3147.5789102068816,1.0251940283705816,0.2717791392212332,0.1076716448397694
200.427105423735,198.60807384900116,198.73895113136973,198.9110864954497,198.9169661912378,198.7785862706403,2540.6157378094176,1.0132243462216457,0.2671994391194171,0.1056716602705589
200.428105423735,198.85045271440828,198.7334413056692,198.90519314672576,198.91098844951904,198.7725896697471,3145.830661780768,1.034336367025907,0.2800467952902755,0.1094348757342236
200.428155423735,198.8664642961377,198.73317128270395,198.90489853645505,198.91068958992517,198.77228985820983,2534.8948799754376,1.023586672229455,0.2756861430095718,0.1075945356871611
200.429155423735,199.2833649146189,198.7279770723456,198.8990075160937,198.9047129482788,198.7662940010736,3161.978041340501,1.030142762725078,0.2859555767239522,0.1112154603912555
200.429205423735,199.3095537497337,198.7277313562425,198.89871302467424,198.9044141437011,198.7659942270029,2554.1398448193627,1.0208604614901078,0.2817246121938999,0.1094095963638684
200.430205423735,199.95884657397224,198.72328556181745,198.8928243253427,198.89843860252023,198.75999912586693,3155.202222637352,1.0394052815785844,0.2926366478715647,0.1126965642060677
