"uh","Points:0","Points:1","Points:2"
nan,-0.2875,-7.8265e-32,0
1322,-0.2875,-7.8265e-32,0
1324.8,-0.28438,0,0
1324.8,-0.28438,0,0
1327.6,-0.28125,0,0
1327.6,-0.28125,1.8939e-30,0
1330.4,-0.27812,-8.6736e-20,0
1330.4,-0.27812,1.8939e-30,0
1333.3,-0.275,0,0
1333.3,-0.275,1.8939e-30,0
1336.2,-0.27187,0,0
nan,-0.27187,0,0
nan,-0.275,0,0
1333.3,-0.275,0,0
1336.2,-0.27187,0,0
1336.2,-0.27187,-7.8265e-32,0
1339.1,-0.26875,0,0
1339.1,-0.26875,1.8939e-30,0
1342,-0.26562,4.4235e-17,0
1342,-0.26562,0,0
1345,-0.2625,0,0
1345,-0.2625,0,0
1347.9,-0.25938,0,0
1347.9,-0.25938,0,0
1350.9,-0.25625,4.4235e-17,0
nan,-0.25625,4.4235e-17,0
nan,-0.25938,0,0
1347.9,-0.25938,0,0
1350.9,-0.25625,0,0
1350.9,-0.25625,0,0
1353.9,-0.25313,0,0
1353.9,-0.25313,0,0
1356.9,-0.25,0,0
1356.9,-0.25,0,0
1360,-0.24688,0,0
1360,-0.24688,0,0
1363,-0.24375,0,0
1363,-0.24375,0,0
1366.1,-0.24062,4.4235e-17,0
1366.1,-0.24062,0,0
1369.2,-0.2375,4.4235e-17,0
1369.2,-0.2375,0,0
1372.2,-0.23438,4.4235e-17,0
1372.2,-0.23438,0,0
1375.3,-0.23125,0,0
1375.3,-0.23125,0,0
1378.4,-0.22813,4.4235e-17,0
1378.4,-0.22813,0,0
1381.6,-0.225,0,0
1381.6,-0.225,0,0
1384.7,-0.22187,4.4235e-17,0
1384.7,-0.22187,0,0
1387.8,-0.21875,0,0
1387.8,-0.21875,0,0
1390.9,-0.21563,0,0
1390.9,-0.21563,0,0
1393.9,-0.2125,0,0
1393.9,-0.2125,0,0
1397,-0.20937,0,0
1397,-0.20937,0,0
1400,-0.20625,4.4235e-17,0
1400,-0.20625,0,0
1403,-0.20312,4.4235e-17,0
1403,-0.20312,0,0
1405.9,-0.2,0,0
1405.9,-0.2,0,0
1408.8,-0.19688,4.4235e-17,0
1408.8,-0.19688,0,0
1411.5,-0.19375,4.4235e-17,0
1411.5,-0.19375,0,0
1414.1,-0.19062,4.4235e-17,0
1414.1,-0.19062,0,0
1416.6,-0.1875,4.4235e-17,0
1416.6,-0.1875,0,0
1418.9,-0.18438,0,0
1418.9,-0.18438,0,0
