"uh","Points:0","Points:1","Points:2"
1782.6,0.16875,4.3368e-19,0
1789,0.17188,2.6021e-19,0
1789,0.17188,4.3368e-19,0
1795.5,0.175,2.6021e-19,0
1795.5,0.175,4.3368e-19,0
1802,0.17812,2.6021e-19,0
1802,0.17812,4.3368e-19,0
1808.6,0.18125,2.6021e-19,0
1808.6,0.18125,0,0
1815.3,0.18438,0,0
1815.3,0.18438,4.3368e-19,0
1822.1,0.1875,2.6021e-19,0
1822.1,0.1875,4.3368e-19,0
1828.9,0.19062,2.6021e-19,0
1828.9,0.19062,0,0
1835.8,0.19375,0,0
1835.8,0.19375,0,0
1842.8,0.19688,0,0
1842.8,0.19688,4.3368e-19,0
1849.8,0.2,2.6021e-19,0
1849.8,0.2,4.3368e-19,0
1857,0.20312,2.6021e-19,0
1857,0.20312,4.3368e-19,0
1864.2,0.20625,2.6021e-19,0
1864.2,0.20625,0,0
1871.6,0.20937,0,0
1871.6,0.20937,4.3368e-19,0
1879,0.2125,2.6021e-19,0
1879,0.2125,0,0
1886.5,0.21563,0,0
1886.5,0.21563,0,0
1894,0.21875,0,0
1894,0.21875,0,0
1901.7,0.22187,0,0
1901.7,0.22187,0,0
1909.5,0.225,0,0
1909.5,0.225,0,0
1917.4,0.22813,0,0
1917.4,0.22813,0,0
1925.3,0.23125,0,0
1925.3,0.23125,4.3368e-19,0
1933.4,0.23438,2.6021e-19,0
1933.4,0.23438,4.3368e-19,0
1941.5,0.2375,0,0
1941.5,0.2375,0,0
1949.8,0.24062,0,0
1949.8,0.24062,0,0
1958.2,0.24375,4.4235e-17,0
1958.2,0.24375,0,0
1966.7,0.24688,0,0
1966.7,0.24688,0,0
1975.3,0.25,0,0
1975.3,0.25,0,0
1984,0.25313,4.4235e-17,0
1984,0.25313,0,0
1992.8,0.25625,0,0
1992.8,0.25625,0,0
2001.8,0.25938,0,0
2001.8,0.25938,0,0
2010.8,0.2625,0,0
2010.8,0.2625,0,0
2020,0.26562,0,0
2020,0.26562,0,0
2029.3,0.26875,0,0
2029.3,0.26875,0,0
2038.8,0.27187,0,0
2038.8,0.27187,0,0
2048.3,0.275,4.4235e-17,0
2048.3,0.275,0,0
2058,0.27812,0,0
2058,0.27812,0,0
2067.9,0.28125,4.5103e-17,0
2067.9,0.28125,0,0
2077.9,0.28438,4.4235e-17,0
2077.9,0.28438,0,0
2088,0.2875,0,0
2088,0.2875,0,0
2098.3,0.29063,0,0
2098.3,0.29063,0,0
2108.7,0.29375,0,0
2108.7,0.29375,0,0
2119.3,0.29688,4.5103e-17,0
2119.3,0.29688,0,0
2130,0.3,4.4235e-17,0
2130,0.3,0,0
2140.9,0.30312,0,0
2140.9,0.30312,0,0
2152,0.30625,4.4235e-17,0
2152,0.30625,0,0
2163.2,0.30937,0,0
2163.2,0.30937,0,0
2174.5,0.3125,4.5103e-17,0
2174.5,0.3125,0,0
2186,0.31563,4.4235e-17,0
2186,0.31563,0,0
2197.6,0.31875,0,0
2197.6,0.31875,0,0
2209.3,0.32188,4.4235e-17,0
2209.3,0.32188,0,0
2221,0.325,0,0
2221,0.325,0,0
2232.7,0.32812,4.5103e-17,0
2232.7,0.32812,0,0
2244.3,0.33125,4.4235e-17,0
2244.3,0.33125,0,0
2255.6,0.33437,0,0
2255.6,0.33437,0,0
2266.4,0.3375,4.4235e-17,0
2266.4,0.3375,0,0
2276.5,0.34062,0,0
2276.5,0.34062,0,0
2285.6,0.34375,0,0
2285.6,0.34375,0,0
2293.4,0.34688,0,0
2293.4,0.34688,0,0
2299.2,0.35,0,0
