time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
130.264119214992,211.9112432375167,212.26120767577697,212.45162762004463,212.46906587371808,212.32696935354187,2981.411982422964,0.1587501360870782,0.591739128537715,0.0791373484133087
130.264169214992,211.91102047514548,212.26091315072944,212.45130856346125,212.46873668417263,212.3266371984472,2333.5750049268445,0.1537073414207617,0.5346378941046909,0.0715028120369383
130.265169214992,211.9147334558507,212.25503618919817,212.44493123369276,212.4621552297944,212.31999592360089,3009.2090018841154,0.1613170175962693,0.913241215338145,0.0847494440623313
130.265219214992,211.91494055564047,212.2547423758259,212.4446123767121,212.46182616291875,212.3196638644279,2361.9561396005743,0.157482612230041,0.8766142710916124,0.0789226008220334
130.266219214992,211.96739684224568,212.24892813220356,212.43823908576505,212.4552471774889,212.3130245220606,3031.1818390712883,0.1788527073370765,0.9560228387683118,0.0913031159555668
130.266269214992,211.9701456310796,212.24863758136823,212.4379204308452,212.45491823409952,212.3126925595468,2410.076798504807,0.1731889753276887,0.9342496779951016,0.0855334882748619
130.267269214992,212.1861272090363,212.24309939242897,212.43155132080344,212.44834173425977,212.3060551645156,3048.68789447162,0.1995364000127563,0.9819107863797774,0.0969067405822945
130.267319214992,212.1973433020896,212.2428231921085,212.43123287529005,212.4480129151896,212.3057232994039,2434.5186675647733,0.1937435302253304,0.9641999306479314,0.090810484208078
130.268319214992,212.8008918518576,212.23822056873055,212.42486839609143,212.44143892044417,212.29908786685564,3084.599807955852,0.2178145585837089,0.997589405999123,0.1017364524204337
130.268369214992,212.83204598680132,212.23799282344424,212.42455018326555,212.44111022667585,212.29875609990424,2469.123338537572,0.2121746926304802,0.9796501662207022,0.0955409272938269
130.269369214992,214.16089935244423,212.2359147827661,212.41819167454247,212.43453876730376,212.292122645496,3090.18139108792,0.2322358718363297,1.0060555892069714,0.1077768529788598
130.269419214992,214.22915234131912,212.2358172687616,212.4178737636429,212.43421020037883,212.29179097748897,2481.87190231997,0.2272493267633834,0.9917537973516224,0.1017770836967771
130.270419214992,216.69900384803543,212.2394297104205,212.4115249431667,212.42764133113064,212.2851595170383,3115.821962336086,0.2458606359734335,1.0160480040727475,0.1125123506223708
130.270469214992,216.8253232322666,212.2396246246769,212.41120752609856,212.42731289384807,212.28482794876683,2503.36209451538,0.2409087918096844,0.9997362505240092,0.1066805732106476
130.271469214992,220.8634411220169,212.2543566416417,212.4048779152737,212.42074670323524,212.27819849645508,3117.730404493699,0.2567793616260145,1.020148898702597,0.1159407773371067
