time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
120.242192613742,212.46312719383312,212.80381627849263,212.99319936611107,213.01117810897165,212.86912853679704,2991.7327610419857,0.5981220600084945,0.1581750506317318,0.0790836587288571
120.242242613742,212.4629147520612,212.80352342477957,212.9928799748056,213.0108475633159,212.86879466809296,2335.559067199184,0.5402230747565924,0.1531805796529057,0.0716520044871054
120.243242613742,212.4744070464921,212.79768864690345,212.98649623982223,213.00423920767355,212.86211931580044,3021.565039785107,0.913191862430646,0.1601027143712022,0.0845919769811829
120.243292613742,212.4750230266665,212.7973969656556,212.98617706330333,213.003908796287,212.861785553242,2371.522265720512,0.877795247505655,0.1572415027623288,0.0787606927442623
120.244292613742,212.5771627965836,212.791690272622,212.97979762667168,212.9973031418029,212.8551123387434,3045.6403117431046,0.9588056432297304,0.1786672834068384,0.0915201903714064
120.244342613742,212.58250392704767,212.7914052688606,212.9794786650745,212.99697286551364,212.85477868311185,2415.10855569047,0.9365945358310797,0.1729583661360491,0.0857917967167055
120.245342613742,212.97915129480495,212.7862671649437,212.97310341294144,212.99036992795607,212.8481076226325,3068.969316031647,0.9811565453713154,0.1989313214407051,0.0967830126989337
120.245392613742,212.99973425872727,212.786011720455,212.9727846602692,212.9900397875505,212.8477740747408,2452.631397638259,0.9639982450115646,0.1934116810059293,0.0907727157376523
120.246392613742,214.06721363743625,212.78273966546857,212.96641302450385,212.9834395855732,212.8411051862972,3092.444935465732,0.9997260131569428,0.2179077795477325,0.1018104827995509
120.246442613742,214.12227700263935,212.7825808165878,212.9660944511871,212.98310958199176,212.84077174705047,2473.3122033648087,0.9820462130912122,0.2121956983713208,0.0957054290820142
120.247442613742,216.39690283380276,212.7841513000241,212.95972473257356,212.9765121529096,212.83410505175695,3112.413510011929,1.005344603678086,0.231760578425702,0.1076729261443247
120.247492613742,216.5136471467419,212.7842420587691,212.9594062507988,212.97618228806635,212.8337717222188,2500.56586631915,0.9914106984683264,0.2266391571368216,0.1017513379642409
120.248492613742,220.61015440875687,212.79630570059769,212.9530351175788,212.96958771577067,212.8271072435873,3123.9417050630973,1.0188612721262191,0.2460361721329074,0.1126363681206419
120.248542613742,220.8194976628145,212.79693519000284,212.9527165567639,212.9692579939776,212.82677402493871,2506.8548188422187,1.0024980252077371,0.2410980282381395,0.1068782022810643
120.249542613742,227.31404461489876,212.82873719765607,212.94634054902264,212.9626664185716,212.82011178536425,3136.714004919619,1.0195127319826427,0.2561023246148144,0.1158881831568582
120.249592613742,227.64469259076355,212.8303764402657,212.9460217362509,212.96233684696915,212.81977867872152,2527.4648321234768,1.0045102243817357,0.2515167831975954,0.1107331848033144
120.250592613742,236.9438700119087,212.8953317231125,212.93964400795792,212.95574838404116,212.81311869940055,3143.0798665493016,1.0296322401011708,0.2667225004367164,0.1185612607017775
120.250642613742,237.41572752379452,212.89866151623983,212.93932511829863,212.95541896832987,212.8127857058208,2528.697303998216,1.017246531191168,0.262130017987486,0.113424103748954
120.251642613742,249.65683778260075,213.01439070363008,212.9329710844458,212.94883344795443,212.8061280266444,3155.097469428033,1.027768293158024,0.275077538764755,0.1208619646608855
120.251692613742,250.2760990361797,213.02030209863983,212.93265344533063,212.94850417889552,212.8057951481716,2546.2868673326875,1.0154787436929795,0.2707079636838373,0.1158060977742676
120.252692613742,265.2804245917273,213.20806424029476,212.92639782040044,212.9419206513068,212.7991398893852,3153.095164521582,1.0368161341349715,0.2832982954236015,0.1226843108348113
120.252742613742,266.0373659332261,213.21762873280105,212.92608529118357,212.94159147943952,212.79880713223776,2541.3555698705404,1.0241959170285724,0.2790317088271759,0.1177638695479838
120.253742613742,283.33690934777127,213.5012143909337,212.9200904292067,212.9350075279665,212.79215461184137,3169.966827727841,1.032794195242143,0.2893900939934542,0.1245639274626125
120.253792613742,284.20741654790174,213.5156273091489,212.91979134498845,212.93467832880756,212.7918219924176,2560.4160183654403,1.021782608544362,0.2852236802302292,0.1197168409852989
120.254792613742,303.1285605051665,213.9198678479101,212.91435376499203,212.92808934836032,212.7851728911007,3163.5027142279905,1.0422053175303674,0.29620540421929,0.1260438712748142
120.254842613742,304.0784563198303,213.94037293896483,212.91408328161745,212.9277598862845,212.78484044433637,2552.390678801936,1.0293404567818945,0.2921287682587439,0.1211935049612379
