time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
150.30797241749,212.04498889675745,212.41090727330203,212.6023937546348,212.61788442114425,212.47457944927865,2979.620835686834,0.158241982096666,0.5898360866378114,0.0787981043250749
150.30802241749,212.0447427789516,212.4106081632452,212.6020738024821,212.61755619115456,212.4742489010592,2336.685490307001,0.1530199597188743,0.5344162754276949,0.0710020662647871
150.30902241749,212.0419062383188,212.4046334513421,212.595678034604,212.61099353395625,212.46763941593048,3007.496398261548,0.1610621425594255,0.9087476910084716,0.0846610552650369
150.30907241749,212.04176988988223,212.40433473466163,212.59535825440037,212.6106654059545,212.46730894537373,2372.72161559317,0.1574148905212938,0.8747536109588054,0.0789045831059457
150.31007241749,212.0534578424568,212.3983799278573,212.58896594818455,212.6041048027164,212.460701026252,3026.541762048333,0.1785997860877878,0.9550063565367864,0.0910770792944352
150.31012241749,212.05407987255495,212.3980822378972,212.5886463411212,212.60377677744825,212.4603706340276,2408.9059108849447,0.1729765857164925,0.9353465500180972,0.0852754505936059
150.31112241749,212.1200219864048,212.39220547775403,212.5822575425105,212.597218243124,212.45376429436735,3046.993260578644,0.1994080999358986,0.9804929085669,0.0968253615546722
150.31117241749,212.1234578416243,212.3919118397425,212.58193811094227,212.59689032133716,212.453433981148,2435.3069230380543,0.1936773793872754,0.9652666866280886,0.0907270694589224
150.31217241749,212.3296118887152,212.38630878726647,212.5755529480085,212.59033387145985,212.4468292345166,3082.0968021339745,0.2177959917805969,0.9971146988814624,0.101752679300031
150.31222241749,212.34027387939105,212.386029333465,212.57523369854889,212.59000605393248,212.44649900098105,2469.0841125848788,0.2121710572333787,0.9808058233720296,0.0955616196022961
150.31322241749,212.82913637083064,212.38121012780303,212.5688525519585,212.58345170672877,212.43989586115487,3088.480899776471,0.2324129670630215,1.0054794719448608,0.1079693220347035
150.31327241749,212.85428646478252,212.3809711553697,212.56853350428304,212.5831239943791,212.43956570799247,2482.2213277723013,0.2274469442549985,0.9931886736858349,0.1019705737915763
150.31427241749,213.81995538734955,212.37803130548303,212.56215745734303,212.57657177545676,212.43296418896773,3114.589132389811,0.2463188465919371,1.0155227934853026,0.1127861454762914
150.31432241749,213.8694210637853,212.3778890459941,212.56183866739732,212.57624416958387,212.43263411687877,2504.1726226037663,0.2413969759067905,1.001170247378122,0.1070401627214372
150.31532241749,215.53679152081503,212.37884768866664,212.5554705864713,212.56969411769825,212.42603423247277,3116.530678925722,0.2574750507720458,1.0199109627722762,0.1163474077285077
150.31537241749,215.62188798307463,212.37890537465,212.55515220207525,212.56936662027252,212.4257042421475,2510.545727054961,0.2526470378748148,1.006290897606199,0.1111202964969892
