time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
120.242192613742,214.97602030601567,215.31958307828268,215.5105719196038,215.52846005302328,215.3847140056093,2989.3638843835133,0.5968162227131725,0.1581192678628236,0.0788902537061965
120.242242613742,214.9758022282731,215.3192863562732,215.51024830003257,215.52812510577803,215.3843756786436,2338.182599000585,0.5406607198039151,0.1530772261696796,0.0714301549963797
120.243242613742,214.9864498108836,215.31337519598063,215.5037800613689,215.52142876441096,215.37761120025212,3019.967941093419,0.909410666992783,0.1599038985718948,0.0845328472269785
120.243292613742,214.98702163573276,215.31307969819105,215.50345665981968,215.5210939538534,215.3772729814866,2378.813890115184,0.8762508929415871,0.1571254176857644,0.0787591506327554
120.244292613742,215.0976189443444,215.3073100117816,215.49699278001924,215.51440036225853,215.3705106821598,3041.7121930080702,0.9584147343320282,0.17839913251818,0.0913871805258143
120.244342613742,215.1034076515675,215.30702189330745,215.49666959640663,215.51406568922957,215.37017257238512,2414.521680832961,0.9384748426285294,0.1727396482297802,0.0856181816118487
120.245342613742,215.55315363436884,215.30189572076625,215.4902099557662,215.50737486274693,215.36341246854903,3068.6471456239315,0.9801130913315464,0.1987920423970314,0.0967978948102027
120.245392613742,215.57650656908172,215.3016410662484,215.48988698379748,215.5070403280097,215.36307446858817,2454.6631648652688,0.9652166090471226,0.1933582928951385,0.0907917021987492
120.246392613742,216.8079985935068,215.29864397533996,215.4834309751056,215.5003522839256,215.35631657875527,3090.598317374145,0.9998250063743954,0.2180120976107243,0.1019645420331462
120.246442613742,216.87154369103808,215.298499546078,215.48310818317,215.50001788835004,215.35597868953928,2473.5877603544773,0.984254165900702,0.2122985340389812,0.0958478559840287
120.247442613742,219.49781344103351,215.3010274811918,215.47665394518023,215.49333266384224,215.3492230359696,3112.281629108674,1.0051301137289412,0.232157645557527,0.108052184668694
120.247492613742,219.6326093310897,215.301167836676,215.47633123704844,215.4929984093389,215.34888525862047,2502.1635154964047,0.9929799356099696,0.2270288452028535,0.1021438468235009
120.248492613742,224.33564964715876,215.3156159569733,215.46987511153745,215.48631609423097,215.34213186651465,3123.4451765558424,1.019339971870231,0.2467805702884844,0.113093786979933
120.248542613742,224.5759541258379,215.31636824178997,215.4695522999044,215.485981985424,215.34179420229933,2508.1036149305314,1.0049949901205448,0.2419194438861517,0.1075068610386791
120.249542613742,231.9556052487803,215.3530890737433,215.4630906768916,215.47930273312187,215.33504309556787,3137.3604667437403,1.0196649206760469,0.2571446786653192,0.1165275408707692
120.249592613742,232.33119809909056,215.35498054761277,215.46276758184223,215.4789687778346,215.33470554567788,2529.4286946663938,1.006481310273132,0.2526074702664946,0.1113858742069899
120.250592613742,242.7647218714341,215.42881350389308,215.45630482748209,215.4722927104528,215.3279567468496,3143.441462014436,1.0301978369199398,0.2683335419124013,0.1193068000473079
120.250642613742,243.29391114148885,215.43259693369205,215.4559816882214,215.4719589146925,215.32761931240813,2530.521890574992,1.0197048072867827,0.2637653706673187,0.1142043113124466
120.251642613742,256.8329223106426,215.56277724109253,215.4495481485815,215.46528582220907,215.320872865946,3156.425460473867,1.028156706846319,0.276999998078173,0.1217589165005677
120.251692613742,257.517475006927,215.5694248330744,215.4492265484985,215.46495217461148,215.3205355492343,2548.888416905123,1.0178726150273851,0.2727745702788539,0.1167412874797648
120.252692613742,273.85908177500124,215.77883369796265,215.44290904090397,215.45828095686812,215.313791592478,3154.114099011509,1.0377339844889537,0.2856722126810406,0.1238549873213738
120.252742613742,274.6829697858083,215.7894980356137,215.44259346235796,215.4579474001756,215.3134544006012,2543.847781706304,1.0268853158855435,0.2814517652458043,0.118973165301612
120.253742613742,293.2318115040394,216.10335556504293,215.4365776321328,215.45127531093897,215.30671329599463,3168.9344699476032,1.033437754388438,0.2921944546307878,0.1258394506815499
120.253792613742,294.16454921179354,216.11930295514972,215.43627760232573,215.45094170374804,215.30637624764188,2562.3982974329456,1.0241344008140345,0.2880921214791486,0.121037687534445
120.254792613742,314.1348131198772,216.56349586749724,215.43089818864385,215.44426358664936,215.29963876368183,3165.0403568721595,1.0434689744140395,0.2993745167435797,0.127443170953047
120.254842613742,315.1366543457172,216.5860218989188,215.430630810789,215.4439296652345,215.29930189828585,2555.200028091265,1.0322851135487037,0.2953951373798503,0.1226276971952852
120.255842613742,335.69836325463723,217.1852953769835,215.42642340172395,215.4372374684847,215.29256939415475,3176.899226183666,1.0375388949503526,0.3043783895976196,0.128796088342077
120.255892613742,336.72773300817425,217.21563423656565,215.4262159448706,215.43690282326295,215.29223278112184,2571.3929843156907,1.0280841199327737,0.3006070360849182,0.1240968083038724
120.256892613742,357.11069043148945,217.99186969622872,215.42396286263988,215.4301857055314,215.28550732491613,3170.5023578923056,1.0477146932142634,0.3102363160740974,0.1299551704330309
120.256942613742,358.1292527853156,218.0311083034369,215.42385504031927,215.42984978783412,215.2851710693633,2562.243920508657,1.0364917799700648,0.3064033541009288,0.1252135131842733
120.257942613742,377.70667808503646,219.00187144484283,215.42461862241151,215.4230950731857,215.27845541298623,3184.361880423218,1.0411279607850858,0.3141566084496844,0.1309483783939811
120.257992613742,378.6834716745892,219.0508775296718,215.4246642252232,215.42275724508232,215.27811965412735,2578.8326463601397,1.031392352978335,0.3104410778688796,0.1263419670259252
120.258992613742,396.9991429671304,220.2283661493424,215.42980255930485,215.4159523684815,215.2714170028656,3179.549237515065,1.050691238513127,0.3195629006503199,0.1320072191702709
120.259042613742,397.9117844562088,220.2877366149875,215.4300701988521,215.41561200244152,215.2710819019881,2570.545024910943,1.0400732780356097,0.3156972379966104,0.127359880007546
120.260042613742,414.6802468606856,221.6781971700156,215.44123276783995,215.40874744155477,215.2643954495836,3192.4190026945384,1.0461032911414194,0.3241783133489373,0.1332689549554699
120.260092613742,415.5148828281556,221.74823004654317,215.4418056106673,215.4084040693816,215.26406116623852,2588.395834874779,1.0360005875813068,0.3205125298499379,0.1288015349744951
120.261092613742,430.6001584396208,223.3518549664165,215.46090878014687,215.40147711670124,215.2573934081665,3201.319982980449,1.0554678852648047,0.3331658279637509,0.1360860375217464
120.261142613742,431.3503487213364,223.43254542150052,215.4618832741853,215.40113062010323,215.257060065308,2593.0098563526844,1.0473993423953465,0.3296410569571969,0.1316680106750908
120.262142613742,444.7360288388938,225.2438136078932,215.4910677183685,215.3941497373903,215.25041194399208,3231.903558264989,1.0584932596685332,0.3430373144692017,0.1406529141645818
120.263119214992,456.3125704947572,227.1920225803132,215.53076940098012,215.3873042893735,215.2439359128813,1751.7212363660824,0.8502073782907078,0.2564338026982533,0.0965590444195781
