time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
200.417605423735,203.08073474804596,203.4509385617294,203.62910584299533,203.6358638686295,203.4945426604146,2983.85520194737,0.5913897810071639,0.1575139432332343,0.0672051745371001
200.417655423735,203.08047532558692,203.45064660951877,203.6288021197447,203.6355562546724,203.4942342251971,2333.580485768162,0.5352280986232052,0.1524949902027778,0.0634335171125172
200.418655423735,203.0753601042849,203.44481167600324,203.62272966025617,203.6294049806376,203.4880661803581,3016.0242592364307,0.9045245022861732,0.1592089359050276,0.0727575663912111
200.418705423735,203.0751045345149,203.4445199396106,203.6224260422972,203.62909741944995,203.48775777976613,2375.2168916553705,0.87007976163486,0.1566084413086708,0.0705127093888656
200.419705423735,203.0705050602291,203.43868963705745,203.6163557019772,203.6229472113362,203.48159043684245,3036.5280026918017,0.9556512716795352,0.1773457738368262,0.0793309589902958
200.419755423735,203.07027642314745,203.4383981330338,203.61605219000995,203.62263970347092,203.48128207136975,2409.949166577125,0.9359944006675724,0.171670928279801,0.0770393598304646
200.420755423735,203.0679090239444,203.43257414616156,203.6099839826693,203.6164905723533,203.4751154402805,3063.63945789764,0.9779570556634536,0.1972955749361153,0.0845330741154982
200.420805423735,203.0677963840544,203.43228296226704,203.60968057738395,203.6161831183643,203.47480711042311,2450.180740303,0.9630284343233576,0.1918277622989868,0.0818398777542798
200.421805423735,203.07229407095804,203.42647190035052,203.60361451575704,203.61003507533653,203.4686412011341,3085.406961707268,0.99815905660917,0.2159592145358262,0.0893180192649949
200.421855423735,203.07253640665067,203.4261813796296,203.60331121778736,203.6097276757784,203.4683329073905,2468.9154462806746,0.9817131805842054,0.2102736996435688,0.0864809791199517
200.422855423735,203.0936066878849,203.4204035535693,203.5972473107124,203.60358073198495,203.46216772992435,3107.961333715294,1.0033044603504606,0.2301866429890831,0.0952208288552622
200.422905423735,203.0947019483573,203.4201147462752,203.5969441204905,203.60327338741507,203.46185947279577,2498.3760831653785,0.99098542823633,0.225136088437068,0.0924689659960343
200.423905423735,203.14919376550304,203.4144217174598,203.59088236702303,203.59712755419883,203.4556950372526,3120.597454894509,1.0171325276363243,0.2445592839430924,0.1003100548152132
200.423955423735,203.1520018613093,203.41413728018736,203.5905792844769,203.5968202651848,203.4553868172443,2504.669184841218,1.002968330963482,0.2395638728016664,0.0976313086640994
200.424955423735,203.26517429812188,203.40864139905375,203.58451966817023,203.5906755544583,203.44922313382665,3132.8988246534373,1.0173526872028218,0.254917926537841,0.1036391480769176
200.425005423735,203.2709784853245,203.40836710091452,203.58421669243936,203.59036832159728,203.44891495144887,2525.3105991811444,1.0043461315195878,0.2503114010018942,0.1015945299775136
200.426005423735,203.476472219012,203.40328445492204,203.57815919277027,203.5842247464012,203.4427520304711,3139.5969177509746,1.0287293219138962,0.2657807883033661,0.1063704620160462
200.426055423735,203.48697448950384,203.40303135713407,203.57785632282187,203.583917570348,203.4424438862399,2526.483977643181,1.0178596641793924,0.2612010226964002,0.1043743109066678
200.427055423735,203.82535089582333,203.3987366151548,203.57180098749197,203.5777751450955,203.4362817381241,3152.1546808041835,1.0265524321762165,0.2744402116839493,0.108719917214364
200.427105423735,203.84259551221464,203.39852384117572,203.5714982258912,203.5774680265741,203.43597363256083,2544.967088373488,1.015359468456712,0.2700243835158904,0.1067471269659434
200.428105423735,204.35864942488223,203.39561228060208,203.56544538545123,203.5713267656813,203.4298122679113,3148.954396819392,1.0361000928503463,0.2829837915095319,0.1107066574612339
200.428155423735,204.3848856966405,203.3954701334657,203.5651427494506,203.5710197054122,203.42950420154665,2539.0339872265754,1.0252918485991422,0.278689987962025,0.1088979956295841
200.429155423735,205.12417088048736,203.3948196505545,203.55909349493717,203.5648796181208,203.4233436315677,3167.156031711955,1.0318341444094692,0.2893404736402033,0.1126130742548362
200.429205423735,205.161677658256,203.3947927117029,203.55879104101183,203.56457261655248,203.42303560496333,2559.1056266668807,1.0225556241119755,0.285129639461198,0.1108287515418777
200.430205423735,206.1667688384351,203.397617531512,203.55274811163625,203.55843369524524,203.4168758427012,3160.0073055069274,1.0416013950624294,0.2963931379496136,0.1142079883646065
200.430255423735,206.21766708521236,203.39776732468928,203.5524459808784,203.558126751954,203.4165678565142,2550.452589105346,1.030452789636269,0.2923063462682953,0.1124439127085029
200.431255423735,207.52467305835964,203.40565563852448,203.54641520858289,203.5519889516792,203.41040891954464,3172.1099227367595,1.0358356404381486,0.3013384859826792,0.1155181055813103
200.431305423735,207.5907521862212,203.4060624717027,203.5461137002875,203.5516820643237,203.41010097466528,2566.725453323183,1.0264004271503588,0.297409922396742,0.1137978985890154
200.432305423735,209.22649466616932,203.4209920825881,203.5401061239151,203.5455452729347,203.40394288979607,3169.3973676102114,1.0456560068930258,0.3070612581230729,0.1166805817719008
200.432355423735,209.30907312101607,203.42175577665083,203.5398058029068,203.5452384357408,203.40363498758768,2559.3425044968803,1.03449890014344,0.3031690360849816,0.1149500265067329
200.433355423735,211.2892148245163,203.4460845086683,203.5338404989,203.53910243698317,203.39747779778503,3179.604681528078,1.0393326309658195,0.310888377650798,0.1176181613457048
200.433405423735,211.38904878597324,203.44732385717865,203.5335423387824,203.53879563888188,203.397169940436,2574.118093985627,1.029708189456617,0.3070656098639765,0.1159688981509264
200.434405423735,213.7172988032376,203.48375440651904,203.5276499283613,203.532660074474,203.3910137135238,3174.932827273716,1.0490547137171666,0.3160875194625239,0.1186498259650328
200.434455423735,213.83454503345283,203.48560535745696,203.52735548847585,203.5323532972048,203.39070590448648,2566.2754913189497,1.0379187920338102,0.3122207877376667,0.1169888730985295
200.435455423735,216.50292745055236,203.53712694821436,203.52158218875343,203.52621763771657,203.3845507422965,3190.070576709919,1.0440231225228018,0.3205369336315378,0.1198570272033052
200.435505423735,216.63715925863715,203.53973963215623,203.52129381799804,203.52591085439423,203.3842429867456,2584.7340530512515,1.0340788675533965,0.3168569925020043,0.1183132168731474
200.436505423735,219.6272151466568,203.60955096899528,203.51570582255704,203.51977439171105,203.3780890325106,3196.7412715232003,1.0540386172020753,0.3294570832653506,0.1225538364397982
200.436555423735,219.77748470220504,203.6130858032749,203.5154268791501,203.51946756650324,203.3777813377078,2588.032717249265,1.0452823452615518,0.325874502928197,0.1210889855654214
200.437555423735,223.0621889896713,203.7045052325385,203.51011479506573,203.5133294421875,203.37162877880203,3226.504092534813,1.0568334876552146,0.3392810641215063,0.1271674721425062
