time,pt1,pt2,pt3,pt4,pt5,max_val,W,L,Z
70.132559607495,200.93759576060515,201.2034122655064,201.3710460568554,201.38810129434376,201.25450361737305,2974.456693069971,0.1576836904079049,0.5852453425483961,0.0785214326598509
70.132609607495,200.93748833996327,201.20315245604849,201.37075137644908,201.38779117030708,201.2541886168244,2332.2655709922656,0.1524789382069433,0.5299332353787738,0.0706487921136063
70.133609607495,201.06112553554493,201.1983708148716,201.36486334344545,201.38159214387852,201.24789142238976,3003.932244942371,0.1605569398588603,0.904596751713728,0.0844788499375704
70.133659607495,201.0679962698847,201.19813282071368,201.3645689557743,201.38128220119484,201.24757656971136,2369.449423126259,0.1568857063925995,0.8696175409940292,0.0786351625509205
70.134659607495,202.184815682432,201.1965751935902,201.3586892602276,201.37508681020356,201.24128234928253,3022.290725512697,0.1777843481797815,0.952983260984414,0.0907142764177681
70.134709607495,202.2484456988377,201.19650567920087,201.35839529591212,201.37477704931143,201.24096764534585,2405.1039754970348,0.1721361439702546,0.9326186436019064,0.0849109180506025
70.135709607495,206.90036695076083,201.2087706314902,201.35253388292372,201.36858533709437,201.2346764215684,3043.123047708615,0.1983220511388843,0.978752482261272,0.096412363285685
70.135759607495,207.0454413789789,201.20941935537937,201.35224085819624,201.36827576025308,201.23436186751945,2431.8106775997285,0.1925494792398499,0.9636898208283337,0.0903018939835265
70.136759607495,220.0456097148248,201.26229052180705,201.3464251004657,201.36208801756453,201.22807368286095,3080.5773158029688,0.216430220456678,0.9958736588811088,0.1011226330324117
70.136809607495,220.3988971154029,201.2650371465824,201.34613442778087,201.36177863995292,201.22775928087376,2466.33152564644,0.2107989359033455,0.9789367648387248,0.0949059348331198
70.137809607495,247.18411997502977,201.40952525385592,201.34043211558088,201.3555957690238,201.22147418808447,3084.717890003639,0.2309279219712624,1.0042153041103443,0.107231329119821
70.137859607495,247.94128604742156,201.416979811918,201.3401472861248,201.3552866372937,201.221159940818,2478.811296207577,0.2259942562952868,0.9920014327524928,0.1012096169193155
70.138859607495,292.034875218683,201.7319154923818,201.33472512912005,201.3491102285632,201.21487792424057,3111.1525606682253,0.2445407593306272,1.013726094758335,0.1120939938339706
